code	store_id	order_number	session	username	shipmode	sku	UPC_No	quantity	price	subtotal	shipping	taxable	size	color	options	order_date	update_date	status	parent	affiliate	campaign	description
WBA32565-9		WBA32565	sygrAZti	U00545		WBSFHTR108-8300		1	14.95	14.95					WBSFHTR108-8300	20090625	2009-07-01 12:11:25	shipped				TRUCKER CAP DRIFTWOOD
WBA32565-10		WBA32565	sygrAZti	U00545		WBSFHIL109-30-40		2	9.95	19.90					WBSFHIL109-30-40	20090625	2009-07-01 12:11:25	shipped				OTC LINER SOCK L
WBA32565-11		WBA32565	sygrAZti	U00545		WBSFHIE109-31-40		2	24.95	49.90					WBSFHIE109-31-40	20090625	2009-07-01 12:11:25	shipped				EXSTRM SOCK L
WBA32565-12		WBA32565	sygrAZti	U00545		WBSG8600-003		1	65.00	65.00					WBSG8600-003	20090625	2009-06-25 12:25:00	pending				WF-3-F FLY LINE PERFORMANCE TAPER II 90'
WBA32565-13		WBA32565	sygrAZti	U00545		WBSG8600-005		1	65.00	65.00					WBSG8600-005	20090625	2009-06-25 12:25:00	pending				WF-5-F FLY LINE PERFORMANCE TAPER II 90'
WBA32566-1		WBA32566	IIipau8M	U00546		WBSFCSW109-29-40		1	49.95	49.95					WBSFCSW109-29-40	20090625	2009-06-30 08:53:50	shipped				TARPON POLO SS LT BLU L
WBA32567-1		WBA32567	cz8ApU4q	U00547		WBSFHTR108-8300		1	14.95	14.95					WBSFHTR108-8300	20090626	2009-06-30 09:46:50	shipped				TRUCKER CAP DRIFTWOOD
WBA32567-2		WBA32567	cz8ApU4q	U00547		WBSFCSZ10-817-40		1	48.95	48.95					WBSFCSZ10-817-40	20090626	2009-06-30 09:46:50	shipped				3XDRYSUPERLIGHT ZO PANT DK KHAKI L
WBA32568-1		WBA32568	DhZvYkb3	U00548		WBSFWBE-F-07-40-12		1	329.95	329.95					WBSFWBE-F-07-40-12	20090705	2009-07-05 19:17:27	pending				EXSTREAM BOOTFOOTS L 12 FELT
WBA32569-1		WBA32569	BvRTHXQs	U00549		WBSFCRT109-61-40		1	29.95	29.95					WBSFCRT109-61-40	20090706	2009-07-06 16:29:37	pending				RVR TRUNK OLV L
WBA32569-2		WBA32569	BvRTHXQs	U00549		WBSFCRT109-44-40		1	29.95	29.95					WBSFCRT109-44-40	20090706	2009-07-06 16:29:37	pending				RVR TRUNK STN L
WBA32570-1		WBA32570	I2BJvBIT	U00550		WBSFMS031-30		1	19.95	19.95					WBSFMS031-30	20090709	2009-07-09 06:58:28	pending				WETWADING SOCK M
WBA32571-1		WBA32571	I2BJvBIT	U00551		WBSFLRS108-26-20		1	129.95	129.95					color: 26, size: 20	20090709	2009-07-09 07:33:33	pending		1510?submenuheader=1		RIVERSHED SWEATER (NEW FOR FALL 2008), MOSS, S
WBA32572-1		WBA32572	eH95BD9b	U00552		WBSFHKC108-0300		1	19.95	19.95					WBSFHKC108-0300	20090709	2009-07-10 07:36:32	shipped				KRIEGER CRUSHER LODEN
WBA32573-1		WBA32573	2eKbgqx4	U00553		WBSFCHD109-13-40		1	59.95	59.95					WBSFCHD109-13-40	20090709	2009-07-10 08:40:37	shipped				SFLEX HDY LT GRN L
WBA32574-1		WBA32574	B6KhI7dS	U00554		WBSFHCL10-62100		1	16.95	16.95					WBSFHCL10-62100	20090713	2009-07-14 09:01:13	shipped				CLASSIC LOGO CAP BROWN
WBA32574-2		WBA32574	B6KhI7dS	U00554		WBSFHFH109-08-00		1	24.95	24.95					WBSFHFH109-08-00	20090713	2009-07-14 09:01:13	shipped				FISHING HAT TAN
WBA32575-1		WBA32575	75VwWWpU	U00555		WBSFWHP109-02-47		1	249.95	249.95					WBSFWHP109-02-47	20090716	2009-07-16 20:11:07	pending				HDWTRS PANT LK
WBA32575-2		WBA32575	75VwWWpU	U00555		WBSFOGG10-8117-50		1	449.95	449.95					WBSFOGG10-8117-50	20090716	2009-07-16 20:11:07	pending				G4 PRO JACKET COAL/ORANGE XL
WBA32575-3		WBA32575	75VwWWpU	U00555		WBSFCFE10-830-50		1	24.95	24.95					WBSFCFE10-830-50	20090716	2009-07-16 20:11:07	pending				SMALLMOUTH BASS T-SHIRTSSWHITE XL
WBA32575-4		WBA32575	75VwWWpU	U00555		WBSFAGS-41-50		1	29.95	29.95					WBSFAGS-41-50	20090716	2009-07-16 20:11:07	pending				GUARDSOCKSSTERLING XL
WBA32575-5		WBA32575	75VwWWpU	U00555		WBSG8602-05		1	65.00	65.00					WBSG8602-05	20090716	2009-07-16 20:11:07	pending				DT-5-FL FLYLINE QUIET DBL  TAPER II 80'
WBA32576-1		WBA32576	IKbrzLJo	U00556		WBSFCGT10-780-50		1	27.95	27.95					WBSFCGT10-780-50	20090716	2009-07-16 20:32:57	pending				3XDRY STRETCH CREWSIMMS ORNG XL
WBA32576-2		WBA32576	IKbrzLJo	U00556		WBSFWHP109-02-47		1	249.95	249.95					WBSFWHP109-02-47	20090716	2009-07-16 20:32:57	pending				HDWTRS PANT LK
WBA32576-3		WBA32576	IKbrzLJo	U00556		WBSFCFE109-30-50		1	24.95	24.95					WBSFCFE109-30-50	20090716	2009-07-16 20:32:57	pending				CURRIER GOLDEN TRT T SS WHT XL
WBA32576-4		WBA32576	IKbrzLJo	U00556		WBSFOGG10-8117-50		1	449.95	449.95					WBSFOGG10-8117-50	20090716	2009-07-16 20:32:57	pending				G4 PRO JACKET COAL/ORANGE XL
WBA32576-5		WBA32576	IKbrzLJo	U00556		WBSFAGS-41-50		1	29.95	29.95					WBSFAGS-41-50	20090716	2009-07-16 20:32:57	pending				GUARDSOCKSSTERLING XL
WBA32576-6		WBA32576	IKbrzLJo	U00556		WBSG8602-05		1	65.00	65.00					WBSG8602-05	20090716	2009-07-16 20:32:57	pending				DT-5-FL FLYLINE QUIET DBL  TAPER II 80'
WBA32577-1		WBA32577	TGx7fq5f	U00557		WBSFWHP109-02-47		1	249.95	249.95					WBSFWHP109-02-47	20090720	2009-07-20 15:06:22	pending				HDWTRS PANT LK
WBA32577-2		WBA32577	TGx7fq5f	U00557		WBSFCGT10-833-50		1	27.95	27.95					WBSFCGT10-833-50	20090720	2009-07-20 15:06:22	pending				3XDRY STRETCH CREW HEATHER GREY XL
WBA32577-3		WBA32577	TGx7fq5f	U00557		WBSFULTI10-520-50		1	69.95	69.95					WBSFULTI10-520-50	20090720	2009-07-20 15:06:22	pending				RIVERTEK MWT ZIP TOP COAL/LT GREEN XL
WBA32577-4		WBA32577	TGx7fq5f	U00557		WBSFCTE10-730-50		1	21.95	21.95					WBSFCTE10-730-50	20090720	2009-07-20 15:06:22	pending				SIMMS STEELHEAD SS WHITE XL
WBA32577-5		WBA32577	TGx7fq5f	U00557		WBSFOGG10-8117-50		1	449.95	449.95					WBSFOGG10-8117-50	20090720	2009-07-20 15:06:22	pending				G4 PRO JACKET COAL/ORANGE XL
WBA32577-6		WBA32577	TGx7fq5f	U00557		WBSFAGS-41-50		1	29.95	29.95					WBSFAGS-41-50	20090720	2009-07-20 15:06:22	pending				GUARDSOCKSSTERLING XL
WBA32577-7		WBA32577	TGx7fq5f	U00557		WBSFCFE109-40-50		1	24.95	24.95					WBSFCFE109-40-50	20090720	2009-07-20 15:06:22	pending				CURRIER WALLEYE T SS WHT XL
WBA32577-8		WBA32577	TGx7fq5f	U00557		WBSFCDY609-30-50		1	24.95	24.95					WBSFCDY609-30-50	20090720	2009-07-20 15:06:22	pending				DEYOUNG BROOKIE SS T  WHT XL
WBA32577-9		WBA32577	TGx7fq5f	U00557		WBSFCKS109-80-50		1	59.95	59.95					WBSFCKS109-80-50	20090720	2009-07-20 15:06:22	pending				GUIDE SHIRT ORG XL
WBA32577-10		WBA32577	TGx7fq5f	U00557		WBSFSG4109-00-10		1	219.95	219.95					WBSFSG4109-00-10	20090720	2009-07-20 15:06:22	pending				G4 GUIDE BOOT 10
WBA32578-1		WBA32578	DDr5JbfT	U00558		WBWRASC-490-4		1	195.00	195.00					WBWRASC-490-4	20090720	2009-07-21 11:11:13	shipped				ASCENT 4WT 9FT 4PC
WBA32579-1		WBA32579	aIskJkV7	U00559		WBSFHTR108-1100		1	14.95	14.95					WBSFHTR108-1100	20090720	2009-07-20 20:08:00	pending				TRUCKER CAP BLACK
WBA32579-2		WBA32579	aIskJkV7	U00559		WBSFHTR108-0600		1	14.95	14.95					WBSFHTR108-0600	20090720	2009-07-20 20:08:00	pending				TRUCKER CAP NAVY
WBA32579-3		WBA32579	aIskJkV7	U00559		WBSFHTR107-8000		1	14.95	14.95					WBSFHTR107-8000	20090720	2009-07-20 20:08:00	pending				TRUCKER CAPSIMMS ORANGE
WBA32580-1		WBA32580	XjLuRTgG	U00560		WBSFWBE-L-07-47-12		1	299.95	299.95					WBSFWBE-L-07-47-12	20090720	2009-07-21 12:43:08	shipped				EXSTREAM BOOTFOOTS LK 12 LUG
WBA32581-1		WBA32581	VNrZvrZ2	U00561		WBSFSBS109-00-11		1	119.95	119.95					WBSFSBS109-00-11	20090721	2009-07-21 13:09:53	shipped				PURSUIT SHOE 11
WBA32582-1		WBA32582	WN2vArPI	U00562		WBSFSG-B10900-14		1	199.95	199.95					sole: B10900, size: 14	20090722	2009-07-22 14:06:28	shipped				GUIDE BOOT VIBRAM 14
WBA32583-1		WBA32583	ECgGPGmC	U00563		WBSG237-590-4		1	236.25	236.25					WBSG237-590-4	20090723	2009-07-23 13:58:07	pending				590-4 FLI ROD 4PC 5WT 9'L
WBA32584-1		WBA32584	sryiUHRL	U00564		WBSFSN-N10808-12		1	69.95	69.95					WBSFSN-N10808-12	20090725	2009-07-25 23:40:41	pending				FREESTONE BOOT FELT 12
WBA32585-1		WBA32585	TZzkzuev	severrw		WBSFSH-F41-13		1	89.25	89.25					WBSFSH-F41-13	20090726	2009-07-26 11:53:04	pending				L2WADING BOOT FELT 13
