code	sku	manf_sku	item_number	description	size	attribute	image	season	release	price	wholesale	sale_price	weight	inactive	upc	quantity
WBFPWDB	WBFPWDB	WDB	0	WHITEWATER DRY BAG - CLEAR						29.00	17.40	0.00	2		816332000645	0
WBFPACP-RF	WBFPACP	ACP-RF	0	ARROYO CHEST PACK - REPLACEABLE FOAM						10.00	6.00	0.00	2		816332002915	0
WBFPBCB-RF	WBFPBCB	BCB-RF	0	BEAVERTAIL CHEST/BACKPACK - REPLACEABLE FOAM						10.00	6.00	0.00	2		816332002380	20
WBFPBRCP-RF	WBFPBRCP	BRCP-RF	0	BLUE RIVER CHEST PACK - REPLACEABLE FOAM - SET OF 2						10.00	6.00	0.00	2		816332000676	0
WBFPCGB-RF	WBFPCGB	CGB-RF	0	CLOUDBURST GEAR BAG - REPLACEABLE FOAM						10.00	6.00	0.00	2		816332001208	0
WBFPDHCB-RF	WBFPDHCB	DHCB-RF	0	DOUBLE HAUL CHEST/BACKPACK - REPLACEABLE FOAM						7.00	4.20	0.00	2		816332000577	0
WBFPDCLP-RF	WBFPDCLP	DCLP-RF	0	DRAGONFLY CHEST/LUMBAR PACK - REPLACEABLE FOAM						10.00	6.00	0.00	2		816332001093	0
WBFPFWV-RF	WBFPFWV	FWV-RF	0	FIREFLY WOMEN'S VEST - REPLACEABLE FOAM						5.00	3.00	0.00	2		816332002397	0
WBFPGRTP-RF	WBFPGRTP	GRTP-RF	0	GORE RANGE TECH PACK - REPLACEABLE FOAM - SET OF 2						14.00	8.40	0.00	2		816332000546	0
WBFPHCTP-RF	WBFPHCTP	HCTP-RF	0	HIGH COUNTRY TECH PACK - REPLACEABLE FOAM						7.00	4.20	0.00	2		816332001802	0
WBFPNRMFB-35-RF	WBFPNRMFB	NRMFB-35-RF	0	NEW RIVER MOLDED FLY BOX 3.5? X 5.5? - REP. FOAM - SET OF 2						10.00	6.00	0.00	2		816332000881	0
WBFPNRMFB-46-RF	WBFPNRMFB	NRMFB-46-RF	0	NEW RIVER MOLDED FLY BOX 4? X 6? - REP. FOAM - SET OF 2						14.00	8.40	0.00	2		816332000942	0
WBFPORTP-RF	WBFPORTP	ORTP-RF	0	OPEN RANGE TECH PACK - REPLACEABLE FOAM - SET OF 2						14.00	8.40	0.00	2		816332000904	0
WBFPSMV-RF	WBFPSMV	SMV-RF	0	SAGEBRUSH MESH VEST - REPLACEABLE FOAM						5.00	3.00	0.00	2		816332000928	0
WBFPSJVCP-RF	WBFPSJVCP	SJVCP-RF	0	SAN JUAN VERTICAL CHEST PACK - REPLACEABLE FOAM						7.00	4.20	0.00	2		816332000591	1
WBFPSSTP-RF	WBFPSSTP	SSTP-RF	0	SHOOTING STAR TECH PACK - REPLACEABLE FOAM						7.00	4.20	0.00	2		816332001024	0
WBFPTGB-RF	WBFPTGB	TGB-RF	0	THUNDERSTORM GEAR BAG - REPLACEABLE FOAM						10.00	6.00	0.00	2		816332000614	0
WBFPWTP-RF	WBFPWTP	WTP-RF	0	WASATCH TECH PACK - REPLACEABLE FOAM - SET OF 2						14.00	8.40	0.00	2		816332000898	0
WBFPWGP-RF	WBFPWGP	WGP-RF	0	WATERDANCE GUIDE PACK - REPLACEABLE FOAM						10.00	6.00	0.00	2		816332000690	3
WBFPWHTP-RF	WBFPWHTP	WHTP-RF	0	WILDHORSE TECH PACK- REPLACEABLE FOAM - SET OF 2						14.00	8.40	0.00	2		816332002403	0
WBFPWCP-RF	WBFPWCP	WCP-RF	0	WINDWALKER CHEST PACK - REPLACEABLE FOAM						7.00	4.20	0.00	2		816332000935	0
WBSFARC-60000	WBSFARC		0							0.00	0.00	0.00	1		0	0
WBSFSN-B10900-16	WBSFSN	SFB1090016	7242	FS BOOT VIBRAM 16	16		simms_freestone_streamtread.jpg			129.95	77.97	109.95	3		694264000000	0
WBSFCVG210-2160	WBSFCVG210	CVG2102160	15796	HDWTRS SHIRT GRN XXL	XXL	GREEN	simms_headwaters_shirt_green.jpg	S10		49.95	27.47	32.47	2		694264104194	0
WBSFCVG210-2168	WBSFCVG210	CVG2102168	15797	HDWTRS SHIRT GRN XXLT	XXLT	GREEN	simms_headwaters_shirt_green.jpg	S10		49.95	27.47	32.47	2		694264107171	0
WBSFCVG210-2170	WBSFCVG210	CVG2102170	15798	HDWTRS SHIRT GRN 3XL	3XL	GREEN	simms_headwaters_shirt_green.jpg	S10		49.95	27.47	32.47	2		694264107188	0
WBSFCVG210-3120	WBSFCVG210	CVG2103120	15799	HDWTRS SHIRT GRY S	S	GREY	simms_headwaters_shirt_grey.jpg	S10		49.95	27.47	32.47	2		694264104644	0
WBSFCVG210-3130	WBSFCVG210	CVG2103130	15800	HDWTRS SHIRT GRY M	M	GREY	simms_headwaters_shirt_grey.jpg	S10		49.95	27.47	32.47	2		694264104651	1
WBSFCVG210-3140	WBSFCVG210	CVG2103140	15801	HDWTRS SHIRT GRY L	L	GREY	simms_headwaters_shirt_grey.jpg	S10		49.95	27.47	32.47	2		694264104668	9
WBSFCVG210-3148	WBSFCVG210	CVG2103148	15802	HDWTRS SHIRT GRY LT	LT	GREY	simms_headwaters_shirt_grey.jpg	S10		49.95	27.47	32.47	2		694264107324	0
WBSFCVG210-3150	WBSFCVG210	CVG2103150	15803	HDWTRS SHIRT GRY XL	XL	GREY	simms_headwaters_shirt_grey.jpg	S10		49.95	27.47	32.47	2		694264104675	0
WBSFCVG210-3158	WBSFCVG210	CVG2103158	15804	HDWTRS SHIRT GRY XLT	XLT	GREY	simms_headwaters_shirt_grey.jpg	S10		49.95	27.47	32.47	2		694264107195	0
WBSFCVG210-3160	WBSFCVG210	CVG2103160	15805	HDWTRS SHIRT GRY XXL	XXL	GREY	simms_headwaters_shirt_grey.jpg	S10		49.95	27.47	32.47	2		694264104682	0
WBSFCVG210-3168	WBSFCVG210	CVG2103168	15806	HDWTRS SHIRT GRY XXLT	XXLT	GREY	simms_headwaters_shirt_grey.jpg	S10		49.95	27.47	32.47	2		694264107201	0
WBSFCVG210-3170	WBSFCVG210	CVG2103170	15807	HDWTRS SHIRT GRY 3XL	3XL	GREY	simms_headwaters_shirt_grey.jpg	S10		49.95	27.47	32.47	2		694264107218	0
WBSFCVG210-4420	WBSFCVG210	CVG2104420	15808	HDWTRS SHIRT KHA S	S	KHAKI	simms_headwaters_shirt_khaki.jpg	S10		49.95	27.47	32.47	2		694264104200	0
WBSFCVG210-4430	WBSFCVG210	CVG2104430	15809	HDWTRS SHIRT KHA M	M	KHAKI	simms_headwaters_shirt_khaki.jpg	S10		49.95	27.47	32.47	2		694264104217	0
WBSFCVG210-4440	WBSFCVG210	CVG2104440	15810	HDWTRS SHIRT KHA L	L	KHAKI	simms_headwaters_shirt_khaki.jpg	S10		49.95	27.47	32.47	2		694264104224	0
WBSFCVG210-4448	WBSFCVG210	CVG2104448	15811	HDWTRS SHIRT KHA LT	LT	KHAKI	simms_headwaters_shirt_khaki.jpg	S10		49.95	27.47	32.47	2		694264107331	0
WBSFCVG210-4450	WBSFCVG210	CVG2104450	15812	HDWTRS SHIRT KHA XL	XL	KHAKI	simms_headwaters_shirt_khaki.jpg	S10		49.95	27.47	32.47	2		694264104231	2
WBSFCVG210-4458	WBSFCVG210	CVG2104458	15813	HDWTRS SHIRT KHA XLT	XLT	KHAKI	simms_headwaters_shirt_khaki.jpg	S10		49.95	27.47	32.47	2		694264107225	0
WBSFCVG210-4460	WBSFCVG210	CVG2104460	15814	HDWTRS SHIRT KHA XXL	XXL	KHAKI	simms_headwaters_shirt_khaki.jpg	S10		49.95	27.47	32.47	2		694264104248	2
WBSFCVG210-4468	WBSFCVG210	CVG2104468	15815	HDWTRS SHIRT KHA XXLT	XXLT	KHAKI	simms_headwaters_shirt_khaki.jpg	S10		49.95	27.47	32.47	2		694264107232	0
WBSFCVG210-4470	WBSFCVG210	CVG2104470	15816	HDWTRS SHIRT KHA 3XL	3XL	KHAKI	simms_headwaters_shirt_khaki.jpg	S10		49.95	27.47	32.47	2		694264107249	0
WBSFCVG210-7020	WBSFCVG210	CVG2107020	15817	HDWTRS SHIRT RED S	S	RED	simms_headwaters_shirt_red.jpg	S10		49.95	27.47	32.47	2		694264104699	0
WBSFCVG210-7030	WBSFCVG210	CVG2107030	15818	HDWTRS SHIRT RED M	M	RED	simms_headwaters_shirt_red.jpg	S10		49.95	27.47	32.47	2		694264104705	0
WBSFCVG210-7040	WBSFCVG210	CVG2107040	15819	HDWTRS SHIRT RED L	L	RED	simms_headwaters_shirt_red.jpg	S10		49.95	27.47	32.47	2		694264104712	1
WBSFCVG210-7048	WBSFCVG210	CVG2107048	15820	HDWTRS SHIRT RED LT	LT	RED	simms_headwaters_shirt_red.jpg	S10		49.95	27.47	32.47	2		694264107348	0
WBSFCVG210-7050	WBSFCVG210	CVG2107050	15821	HDWTRS SHIRT RED XL	XL	RED	simms_headwaters_shirt_red.jpg	S10		49.95	27.47	32.47	2		694264104729	0
WBSFCVG210-7058	WBSFCVG210	CVG2107058	15822	HDWTRS SHIRT RED XLT	XLT	RED	simms_headwaters_shirt_red.jpg	S10		49.95	27.47	32.47	2		694264107256	2
WBSFCVG210-7060	WBSFCVG210	CVG2107060	15823	HDWTRS SHIRT RED XXL	XXL	RED	simms_headwaters_shirt_red.jpg	S10		49.95	27.47	32.47	2		694264104736	2
WBSFCVG210-7068	WBSFCVG210	CVG2107068	15824	HDWTRS SHIRT RED XXLT	XXLT	RED	simms_headwaters_shirt_red.jpg	S10		49.95	27.47	32.47	2		694264107263	0
WBSFCVG210-7070	WBSFCVG210	CVG2107070	15825	HDWTRS SHIRT RED 3XL	3XL	RED	simms_headwaters_shirt_red.jpg	S10		49.95	27.47	32.47	2		694264107270	1
WBSFCTR110-0520	WBSFCTR110	CTR1100520	15711	BLUWTR SHIRT BLU S	S	BLUE	simms_bluewater_shirt_blue.jpg	S10		69.95	38.47	59.95	2		694264105733	0
WBSFCTR110-0530	WBSFCTR110	CTR1100530	15712	BLUWTR SHIRT BLU M	M	BLUE	simms_bluewater_shirt_blue.jpg	S10		69.95	38.47	59.95	2		694264105740	0
WBSFCTR110-0540	WBSFCTR110	CTR1100540	15713	BLUWTR SHIRT BLU L	L	BLUE	simms_bluewater_shirt_blue.jpg	S10		69.95	38.47	59.95	2		694264105757	2
WBSFCTR110-0550	WBSFCTR110	CTR1100550	15714	BLUWTR SHIRT BLU XL	XL	BLUE	simms_bluewater_shirt_blue.jpg	S10		69.95	38.47	59.95	2		694264105764	2
WBSFCTR110-0560	WBSFCTR110D	CTR1100560	15715	BLUWTR SHIRT BLU XXL	XXL	BLUE	simms_bluewater_shirt_blue.jpg	S10		69.95	38.47	45.47	2		694264105771	2
WBSFCTR110D-2120	WBSFCTR110D	CTR1102120	15716	BLUWTR SHIRT GRN S	S	GREEN	simms_bluewater_shirt_green.jpg	S10		69.95	38.47	45.47	2		694264105788	0
WBSFCTR110D-2130	WBSFCTR110D	CTR1102130	15717	BLUWTR SHIRT GRN M	M	GREEN	simms_bluewater_shirt_green.jpg	S10		69.95	38.47	45.47	2		694264105795	0
WBSFCTR110D-2140	WBSFCTR110D	CTR1102140	15718	BLUWTR SHIRT GRN L	L	GREEN	simms_bluewater_shirt_green.jpg	S10		69.95	38.47	45.47	2		694264105801	1
WBSFG3B-9	WBSFG3B		0							0.00	0.00	129.95	6		0	0
WBSFCGWD-XLK	WBSFCGWD		0							0.00	0.00	199.95	3		0	0
WBSFCGWD-S	WBSFCGWD		0							0.00	0.00	199.95	3		0	0
WBSFCGWD-ML	WBSFCGWD		0							0.00	0.00	199.95	3		0	0
WBSG2005-490-4	WBSG2005	2005-490-4	6704	490-4 TCX ROD 4PC 4 WT 9' 0"						780.00	390.00	0.00	3		644269219126	1
WBSG2005-590-4	WBSG2005	2005-590-4	3732	590-4 TCX ROD 4PC 5 WT 9' 0"						795.00	397.50	0.00	3		644269219140	1
WBSG2005-690-4	WBSG2005	2005-690-4	0	690-4 TCX ROD 4PC 6 WT 9' 0"						795.00	397.50	0.00	3		644269219164	0
WBSG2005-691-4	WBSG2005	2005-691-4	3733	691-4 TCX ROD 4PC 6 WT 9' 0"						795.00	397.50	0.00	3		644269219188	0
WBSG2005-790-4	WBSG2005	2005-790-4	3734	790-4 TCX ROD 4PC 7 WT 9' 0"						810.00	405.00	0.00	3		644269219201	1
WBSG2005-796-4	WBSG2005	2005-796-4	3736	796-4 TCX ROD 4PC 7 WT 9' 6"						815.00	407.50	0.00	3		644269220313	0
WBSG2005-7100-4	WBSG2005	2005-7100-4	3737	7100-4 TCX ROD 4PC 7 WT 10' 0"						820.00	410.00	0.00	3		644269219256	0
WBSG2005-890-4	WBSG2005	2005-890-4	3738	890-4 TCX ROD 4PC 8 WT 9' 0"						815.00	407.50	0.00	3		644269219232	0
WBSG2005-990-4	WBSG2005	2005-990-4	3739	990-4 TCX ROD 4PC 9 WT 9' 0"						815.00	407.50	0.00	3		644269219270	0
WBSG2005-1090-4	WBSG2005	2005-1090-4	3740	1090-4 TCX ROD 4PC 10 WT 9' 0"						815.00	407.50	0.00	3		644269219294	0
WBSG2005-9140-4	WBSG2005	2005-9140-4	3741	9140-4 TCX 2-HAND ROD 9 WT 14' 0"						895.00	447.50	0.00	3		644269219317	0
WBSG2005-10150-4	WBSG2005	2005-10150-4	3742	10150-4 TCX 2-HAND ROD 10 WT 15' 0"						925.00	462.50	0.00	3		644269219331	0
WBSG2001-8134-4	WBSG2001	2001-8134-4	0	8134-4 Z-AXIS 2HD ROD 4PC 8WT 13' 4"						795.00	397.50	0.00	3		644269220207	0
WBSG2003-280-4	WBSG2003	2003-280-4	3744	280-4 ZXL ROD 4PC 2WT 8'0"						680.00	340.00	0.00	3		644269220221	0
WBSG2004-230G-4	WBSG2004	2004-230G-4	3745	BASS BLUE GILL FLY ROD 4 PC 230GR 7'11" W/LINE AND TUBE						395.00	197.50	0.00	3		644269220245	0
WBSG2006-490	WBSG2006	2006-490	3746	490 FLIGHT ROD 2 PC 4 WT 9'0"						280.00	140.00	0.00	3		644269218877	0
WBSG2006-586	WBSG2006	2006-586	3747	586 FLIGHT ROD 2 PC 5 WT 8'6"						280.00	140.00	0.00	3		644269218884	0
WBSG2006-590	WBSG2006	2006-590	3748	590 FLIGHT ROD 2 PC 5 WT 9'0"						280.00	140.00	0.00	3		644269218891	1
WBSG2006-690	WBSG2006	2006-690	3749	690 FLIGHT ROD 2 PC 6 WT 9'0"						280.00	140.00	0.00	3		644269218907	0
WBSG2006-890	WBSG2006	2006-890	3750	890 FLIGHT ROD 2 PC 8 WT 9'0"						300.00	150.00	0.00	3		644269218914	0
WBSG2006-370-4	WBSG2006	2006-370-4	3751	370-4 FLIGHT ROD 4 PC 3 WT 7'0"						330.00	165.00	0.00	3		644269218921	0
WBSG2006-386-4	WBSG2006	2006-386-4	3752	386-4 FLIGHT ROD 4 PC 3 WT 8'6"						330.00	165.00	0.00	3		644269218938	0
WBSG2006-476-4	WBSG2006	2006-476-4	3753	476-4 FLIGHT ROD 4 PC 4 WT 7'6"						330.00	165.00	0.00	3		644269218945	0
WBSG2006-486-4	WBSG2006	2006-486-4	3754	486-4 FLIGHT ROD 4 PC 4 WT 8'6"						330.00	165.00	0.00	3		644269218952	0
WBSG2006-490-4	WBSG2006	2006-490-4	3755	490-4 FLIGHT ROD 4 PC 4 WT 9'0"						330.00	165.00	0.00	3		644269218969	0
WBSG2006-586-4	WBSG2006	2006-586-4	3756	586-4 FLIGHT ROD 4 PC 4 WT 8'6"						330.00	165.00	0.00	3		644269218976	1
WBSG2006-590-4	WBSG2006	2006-590-4	3757	590-4 FLIGHT ROD 4 PC 5 WT 9'0"						330.00	165.00	0.00	3		644269218983	0
WBSG2006-690-4	WBSG2006	2006-690-4	3758	690-4 FLIGHT ROD 4 PC 6 WT 9'0"						330.00	165.00	0.00	3		644269218990	2
WBSG2006-790-4	WBSG2006	2006-790-4	3759	790-4 FLIGHT ROD 4 PC 7 WT 9'0"						340.00	170.00	0.00	3		644269219003	1
WBSG2006-7100-4	WBSG2006	2006-7100-4	3760	7100-4 FLIGHT ROD 4 PC 7 WT 10'0"						340.00	170.00	0.00	3		644269219010	0
WBSG2006-890-4	WBSG2006	2006-890-4	3761	890-4 FLIGHT ROD 4 PC 8 WT 9'0"						340.00	170.00	0.00	3		644269219027	0
WBSG2006-990-4	WBSG2006	2006-990-4	3762	990-4 FLIGHT ROD 4 PC 9 WT 9'0"						340.00	170.00	0.00	3		644269219034	0
WBSG2006-1090-4	WBSG2006	2006-1090-4	3763	1090-4 FLIGHT ROD 4 PC 10 WT 9'0"						340.00	170.00	0.00	3		644269219041	0
WBSG2006-1290-4	WBSG2006	2006-1290-4	3764	1290-4 FLIGHT ROD 4 PC 12 WT 9'0"						340.00	170.00	0.00	3		644269219058	0
WBSG2006K-490-4	WBSG2006K	2006K-490-4	6735	#4 (1800 REEL) TRAVEL TUBE, BACKING, LINE & LEADER						495.00	247.50	0.00	3		644269220252	0
WBSG2006K-586-4	WBSG2006K	2006K-586-4	6736	#5 (1800 REEL) TRAVEL TUBE, BACKING, LINE & LEADER						495.00	247.50	0.00	3		644269220269	0
WBSG2006K-590-4	WBSG2006K	2006K-590-4	6737	#5 (1800 REEL) TRAVEL TUBE, BACKING, LINE & LEADER						495.00	247.50	0.00	3		644269220276	0
WBSG2006K-690-4	WBSG2006K	2006K-690-4	6738	#6 (1800 REEL) TRAVEL TUBE, BACKING, LINE & LEADER						495.00	247.50	0.00	3		644269220283	0
WBSG2006K-890-4	WBSG2006K	2006K-890-4	6739	#8 (1800 REEL) TRAVEL TUBE, BACKING, LINE & LEADER						510.00	255.00	0.00	3		644269220290	0
WBSG2006K-990-4	WBSG2006K	2006K-990-4	6740	#9 (1800 REEL) TRAVEL TUBE, BACKING, LINE & LEADER						510.00	255.00	0.00	3		644269220306	0
WBSG241K-590-4	WBSG241K	241K-590-4	0	#5 (1600 REEL) TRAVEL TUBE, BACKING, LINE & LEADER						395.00	197.50	0.00	3		644269215005	0
WBSG241K-690-4	WBSG241K	241K-690-4	0	#6 (1600 REEL) TRAVEL TUBE, BACKING, LINE & LEADER						395.00	197.50	0.00	3		644269215012	0
WBSG241K-890-4	WBSG241K	241K-890-4	0	#8 (1600 REEL) TRAVEL TUBE, BACKING, LINE & LEADER						405.00	202.50	0.00	3		644269215029	0
WBSG2702-3106	WBSG2702	2702-3106	6760	SA3106 ROD SW SALMON 10'6"L 3 POWER						530.00	265.00	0.00	3		644269213360	0
WBSG2702-4100	WBSG2702	2702-4100	6761	SA4100 ROD SW SALMON 10'0"L 4 POWER						525.00	262.50	0.00	3		644269018613	0
WBSG2702-4110	WBSG2702	2702-4110	6762	SA4110 ROD SW SALMON 11'0"L 4 POWER						535.00	267.50	0.00	3		644269018620	0
WBSG2702-4120	WBSG2702	2702-4120	6763	SA4120 ROD SW SALMON 12'0"L 4 POWER						545.00	272.50	0.00	3		644269018637	0
WBSG32-6080R	WBSG32	32-6080R	3765	6080 DRAG REEL 7-8 WT						675.00	270.00	0.00	3		644269220320	0
WBSG32-6010R	WBSG32	32-6010R	3775	6010 DRAG REEL 9-10 WT						725.00	290.00	0.00	3		644269220337	0
WBSG32-6012R	WBSG32	32-6012R	3776	6012 DRAG REEL 11-12 WT						775.00	310.00	0.00	3		644269220344	0
WBSG32-6080S	WBSG32	32-6080S	3777	6080 SPOOL 7-8 WT						280.00	112.00	0.00	3		644269220511	0
WBSG32-6010S	WBSG32	32-6010S	6771	6010 SPOOL 7-8 WT						300.00	120.00	0.00	3		644269220528	0
WBSG32-6012S	WBSG32	32-6012S	6772	6012 SPOOL 7-8 WT						320.00	128.00	0.00	3		644269220535	0
WBSG320-4540R	WBSG320	320-4540R	3778	4540 DRAG REEL 4-5 WT						375.00	150.00	0.00	3		644269220351	0
WBSG320-4550R	WBSG320	320-4550R	3781	4550 DRAG REEL 5-6 WT						390.00	156.00	0.00	3		644269220368	0
WBSG320-4560R	WBSG320	320-4560R	3782	4560 DRAG REEL 6-7 WT						400.00	160.00	0.00	3		644269220375	0
WBSG320-4580R	WBSG320	320-4580R	3783	4580 DRAG REEL 8-9 WT						425.00	170.00	0.00	3		644269220382	0
WBSG320-4540S	WBSG320	320-4540S	3784	4540 ALUMINUM SPOOL 4-5 WT						125.00	50.00	0.00	3		644269220542	0
WBSG320-4550S	WBSG320	320-4550S	3785	4550 ALUMINUM SPOOL 5-6 WT						135.00	54.00	0.00	3		644269220559	0
WBSG320-4560S	WBSG320	320-4560S	3786	4560 ALUMINUM SPOOL 6-7 WT						145.00	58.00	0.00	3		644269220566	0
WBSG320-4580S	WBSG320	320-4580S	3787	4580 ALUMINUM SPOOL 8-9 WT						155.00	62.00	0.00	3		644269220573	0
WBSG320-4540CR	WBSG320	320-4540CR	3788	4540CF DRAG REEL 4-5 WT W/CARBON FIBER SPOOL						325.00	130.00	0.00	3		644269220399	0
WBSG320-4550CR	WBSG320	320-4550CR	3789	4550CF DRAG REEL 5-6 WT W/CARBON FIBER SPOOL						335.00	134.00	0.00	3		644269220405	0
WBSG320-4560CR	WBSG320	320-4560CR	3790	4560CF DRAG REEL 6-7 WT W/CARBON FIBER SPOOL						345.00	138.00	0.00	3		644269220412	0
WBSG320-4580CR	WBSG320	320-4580CR	3791	4580CF DRAG REEL 8-9 WT W/CARBON FIBER SPOOL						355.00	142.00	0.00	3		644269220429	0
WBSG320-4540CS	WBSG320	320-4540CS	3792	4540CF CARBON FIBER SPOOL 4-5 WT						60.00	24.00	0.00	3		644269220580	0
WBSG320-4550CS	WBSG320	320-4550CS	3793	4550CF CARBON FIBER SPOOL 5-6 WT						65.00	26.00	0.00	3		644269220597	0
WBSG320-4560CS	WBSG320	320-4560CS	3794	4560CF CARBON FIBER SPOOL 6-7 WT						70.00	28.00	0.00	3		644269220603	0
WBSG320-4580CS	WBSG320	320-4580CS	3795	4580CF CARBON FIBER SPOOL 8-9 WT						75.00	30.00	0.00	3		644269220610	0
WBSG323-C1R	WBSG323	323-C1R	3796	CLICK I CLICK & PAWL REEL 000-0 WT						280.00	112.00	0.00	3		644269220436	0
WBSG323-C2R	WBSG323	323-C2R	3797	CLICK II CLICK & PAWL REEL 1-2 WT						300.00	120.00	0.00	3		644269220443	0
WBSG323-C3R	WBSG323	323-C3R	3798	CLICK III CLICK & PAWL REEL 3-4 WT						310.00	124.00	0.00	3		644269220450	0
WBSG323-C1S	WBSG323	323-C1S	3799	CLICK I CLICK & PAWL SPOOL 000-0 WT						125.00	50.00	0.00	3		644269220627	0
WBSG323-C2S	WBSG323	323-C2S	3800	CLICK II CLICK & PAWL SPOOL 1-2 WT						135.00	54.00	0.00	3		644269220634	0
WBSG323-C3S	WBSG323	323-C3S	3801	CLICK III CLICK & PAWL SPOOL 3-4 WT						145.00	58.00	0.00	3		644269220641	0
WBSG323-3850CR	WBSG323	323-3850CR	0	3850CF DRAG REEL 5-6 WT						260.00	104.00	0.00	3		644269220467	0
WBSG323-3880CR	WBSG323	323-3880CR	0	3880CF DRAG REEL 7-8 WT						280.00	112.00	0.00	3		644269220474	0
WBSG323-3850CS	WBSG323	323-3850CS	3804	3850CF CARBON FIBER SPOOL 5-6 WT						50.00	20.00	0.00	3		644269220658	1
WBSG323-3880CS	WBSG323	323-3880CS	3805	3880CF CARBON FIBER SPOOL 7-8 WT						60.00	24.00	0.00	3		644269220665	0
WBSG330-2030R	WBSG330	330-2030R	3806	2030 DRAG REEL 3-4 WT W/ALUMINUM SPOOL						189.00	75.60	0.00	3		644269220481	0
WBSG330-2050R	WBSG330	330-2050R	3807	2050 DRAG REEL 5-6 WT W/ALUMINUM SPOOL						199.00	79.60	0.00	3		644269220498	0
WBSG330-2080R	WBSG330	330-2080R	3808	2080 DRAG REEL 7-9 WT W/ALUMINUM SPOOL						209.00	83.60	0.00	3		644269220504	0
WBSG330-2030S	WBSG330	330-2030S	3809	2030 ALUMINUM SPOOL 3-4 WT						120.00	48.00	0.00	3		644269220672	0
WBSG330-2050S	WBSG330	330-2050S	3810	2050 ALUMINUM SPOOL 5-6 WT						130.00	52.00	0.00	3		644269220689	0
WBSG330-2080S	WBSG330	330-2080S	3811	2080 ALUMINUM SPOOL 7-9 WT						140.00	56.00	0.00	3		644269220696	0
WBSG8603-230	WBSG8603	8603-230	6793	FLYLINE, BLUEGILL, 80FT WF230GR F						65.00	32.50	0.00	3		644269220931	0
WBSG8603-290	WBSG8603	8603-290	6794	FLYLINE, SM/M BASS, 80FT, WF290GR F						65.00	32.50	0.00	3		644269217795	0
WBSG8603-330	WBSG8603	8603-330	6795	FLYLINE, LG/M BASS, 80FT, WF330GR F						65.00	32.50	0.00	3		644269217801	0
WBSG8604-230	WBSG8604	8604-230	0	FLYLINE, INDICATOR-5WT, 100FT, WF230GR F						69.00	34.50	0.00	3		644269217818	0
WBSG8604-260	WBSG8604	8604-260	0	FLYLINE, INDICATOR-6WT, 100FT, WF260GR F						69.00	34.50	0.00	3		644269217825	0
WBSG8604-290	WBSG8604	8604-290	0	FLYLINE, INDICATOR-7WT, 100FT, WF290GR F						69.00	34.50	0.00	3		644269217832	0
WBSG8604-320	WBSG8604	8604-320	0	FLYLINE, INDICATOR-8WT, 100FT, WF320GR F						69.00	34.50	0.00	3		644269217849	0
WBSG510-21002-GYE	WBSG510	510-21002-GYE	6816	ROD/REEL CASE 10' 2PC 63" GREEN/YELLOW						71.00	35.50	0.00	3		644269216897	0
WBSG510-2902-GYE	WBSG510	510-2902-GYE	3812	ROD/REEL CASE 9' 2PC 57'' GREEN/YELLOW						71.00	35.50	0.00	3		644269216880	0
WBSG510-31002-GYE	WBSG510	510-31002-GYE	6817	ROD/REEL CASE 10' 3PC 43'' GREEN/YELLOW						61.00	30.50	0.00	3		644269216910	0
WBSG510-3902-GYE	WBSG510	510-3902-GYE	6818	ROD/REEL CASE 9' 3PC 39'' GREEN/YELLOW						61.00	30.50	0.00	3		644269216903	0
WBSG510-41002-GYE	WBSG510	510-41002-GYE	6819	ROD/REEL CASE 10' 4PC 33'' GREEN/YELLOW						61.00	30.50	0.00	3		644269216934	0
WBSG510-4902-GYE	WBSG510	510-4902-GYE	3814	ROD/REEL CASE 9' 4PC 30'' GREEN/YELLOW						61.00	30.50	0.00	3		644269216927	0
WBSG510-5902-GYE	WBSG510	510-5902-GYE	6820	ROD/REEL CASE 9' 5PC 25'' GREEN/YELLOW						56.00	28.00	0.00	3		644269216941	0
WBSG510-411025-GYE	WBSG510	510-411025-GYE	3813	ROD/REEL CASE 11' 4PC SWITCH 37" GREEN/YELLOW						70.00	35.00	0.00	3		644269218716	0
WBSG520-21002-GYE	WBSG520	520-21002-GYE	3819	ROD/REEL DUAL CASE 10'2PC 63'' GREEN/YELLOW						96.00	48.00	0.00	3		644269216965	0
WBSG520-2902-GYE	WBSG520	520-2902-GYE	6821	ROD/REEL DUAL CASE 9'2PC 57'' GREEN/YELLOW						96.00	48.00	0.00	3		644269216958	0
WBSG520-31002-GYE	WBSG520	520-31002-GYE	6822	ROD/REEL DUAL CASE 10'3PC 43" GREEN/YELLOW						84.00	42.00	0.00	3		644269216989	0
WBSG520-3902-GYE	WBSG520	520-3902-GYE	6823	ROD/REEL DUAL CASE 9'3PC 39'' GREEN/YELLOW						84.00	42.00	0.00	3		644269216972	0
WBSG520-41002-GYE	WBSG520	520-41002-GYE	6824	ROD/REEL DUAL CASE 10'4PC 33'' GREEN/YELLOW						84.00	42.00	0.00	3		644269217009	0
WBSG520-4902-GYE	WBSG520	520-4902-GYE	3820	ROD/REEL DUAL CASE 9'4PC 30'' GREEN/YELLOW						84.00	42.00	0.00	3		644269216996	0
